time,intensity_rate,structure_rate,coupled_rate,heterogeneity,localization,roughness,sign_mixing,temporal_deformation
8.750000000000000000e-01,6.964257394618420527e-01,5.896592175199752983e-01,1.107070609350787826e+00,1.042381810373508966e+00,3.639033563578762731e+00,1.226826034314934866e+00,9.478765507960233982e-01,1.829797531257264520e-01
9.000000000000000222e-01,6.986087087675999507e-01,5.894907360721205469e-01,1.110422749286638533e+00,1.041521665266074370e+00,3.626802870985176952e+00,1.228201531829664628e+00,9.482521300681996390e-01,1.819734794566534863e-01
9.250000000000000444e-01,7.007684514692751332e-01,5.893211404988515367e-01,1.113736461417016432e+00,1.040636232156979979e+00,3.614665642358835917e+00,1.229583786899423270e+00,9.486295176089346581e-01,1.809644156893499001e-01
9.500000000000000666e-01,7.029041290596801383e-01,5.891508319633101953e-01,1.117010699932014628e+00,1.039730056552416571e+00,3.602629906551665151e+00,1.230972146207062190e+00,9.490085108523529378e-01,1.799532365949976787e-01
9.750000000000000888e-01,7.050149103069254242e-01,5.889801637673878210e-01,1.120244400994122591e+00,1.038809242320272608e+00,3.590703464751733520e+00,1.232365860521004164e+00,9.493888718201805021e-01,1.789406227133454874e-01
1.000000000000000000e+00,7.070999717041351884e-01,5.888092978152489332e-01,1.123436381136446949e+00,1.037877940535947285e+00,3.578893889910025550e+00,1.233763923088697867e+00,9.497704167643545858e-01,1.779272600032268670e-01
1.025000000000000133e+00,7.091584979141717371e-01,5.886383302376561044e-01,1.126585425497096171e+00,1.036925054128745582e+00,3.567208526536655988e+00,1.235165532326380600e+00,9.501533455002363349e-01,1.769138394743831610e-01
1.050000000000000044e+00,7.111896822088863424e-01,5.884675875523994737e-01,1.129690498089405803e+00,1.035965553265004724e+00,3.555654490848525917e+00,1.236569866761016989e+00,9.505372057217382764e-01,1.759010567997304486e-01
1.074999999999999956e+00,7.131927269024225247e-01,5.882973721923079324e-01,1.132750563041623693e+00,1.034998647581207631e+00,3.544238671250382389e+00,1.237976042461249593e+00,9.509219437099675210e-01,1.748896119071135513e-01
1.100000000000000089e+00,7.151668437781122378e-01,5.881278387781241346e-01,1.135764496830266479e+00,1.034026513752633880e+00,3.532967729131383017e+00,1.239383427874278354e+00,9.513074335907487633e-01,1.738802085497283545e-01
1.125000000000000000e+00,7.171112545085104317e-01,5.879591341729245579e-01,1.138731187733563521e+00,1.033046790371069390e+00,3.521848099959303369e+00,1.240791560377278335e+00,9.516936613579914939e-01,1.728735538543392514e-01
1.150000000000000133e+00,7.190251910681306757e-01,5.877914561858810227e-01,1.141649578583330271e+00,1.032062018932512704e+00,3.510885994654674214e+00,1.242199859214019986e+00,9.520804944171005202e-01,1.718703578464331749e-01
1.175000000000000044e+00,7.209078961384558504e-01,5.876249931952064465e-01,1.144518624164883702e+00,1.031074034271700191e+00,3.500087401227461648e+00,1.243607883468627717e+00,9.524678195564025840e-01,1.708713329515560986e-01
1.200000000000000178e+00,7.227586235048126806e-01,5.874598967918186476e-01,1.147337272078933434e+00,1.030080415992360887e+00,3.489458086658919100e+00,1.245014880045296701e+00,9.528556258772652443e-01,1.698771934720787746e-01
1.225000000000000089e+00,7.245766384447125397e-01,5.872963557930324097e-01,1.150104516499652174e+00,1.029085209469069673e+00,3.479003599011774028e+00,1.246419850501198967e+00,9.532437501441684002e-01,1.688886550387077579e-01
1.250000000000000000e+00,7.263612181072811591e-01,5.871344614543414497e-01,1.152819301017493636e+00,1.028087706424994696e+00,3.468729269751990252e+00,1.247822003626114507e+00,9.536321430383219999e-01,1.679064340361489660e-01
1.275000000000000133e+00,7.281116518834117590e-01,5.869743110096425909e-01,1.155480594010763973e+00,1.027081025379343648e+00,3.458640216265884249e+00,1.249220757619617039e+00,9.540208971761000578e-01,1.669312470024273964e-01
1.300000000000000044e+00,7.298272417662987621e-01,5.868161505808057177e-01,1.158087493210925745e+00,1.026075270566606079e+00,3.448741344556590427e+00,1.250615656276734100e+00,9.544097133810106603e-01,1.659638100014181328e-01
1.325000000000000178e+00,7.315073027020254637e-01,5.866601012209765598e-01,1.160639026992762668e+00,1.025065839409327495e+00,3.439037352104397982e+00,1.252006330022549463e+00,9.547986331837666762e-01,1.650048379683284050e-01
1.350000000000000089e+00,7.331511629299000132e-01,5.865062847067472607e-01,1.163134246407856232e+00,1.024048915291553286e+00,3.429532730875812341e+00,1.253392516258103662e+00,9.551876775243606232e-01,1.640550440280059141e-01
1.375000000000000000e+00,7.347581643122513828e-01,5.863549983795790510e-01,1.165572353736719524e+00,1.023033317370433570e+00,3.420231770466643617e+00,1.254774341642590718e+00,9.555765843641663704e-01,1.631151387860112212e-01
1.400000000000000133e+00,7.363276626534224212e-01,5.862064652605152304e-01,1.167952520326598798e+00,1.022017435026351118e+00,3.411138561364996491e+00,1.256151414733538196e+00,9.559653286442599818e-01,1.621858295926931481e-01
1.425000000000000044e+00,7.378590280077151897e-01,5.860608547265064860e-01,1.170273901837079134e+00,1.021002415731019575e+00,3.402256998320314807e+00,1.257522659186767644e+00,9.563538244250863185e-01,1.612678197805899605e-01
1.450000000000000178e+00,7.393516449760658693e-01,5.859183455154997056e-01,1.172535684605279460e+00,1.019990719030451354e+00,3.393590783805294109e+00,1.258887569444082422e+00,9.567419588135834818e-01,1.603618078757297893e-01
1.475000000000000089e+00,7.408049129912501751e-01,5.857791174103602616e-01,1.174737080024355285e+00,1.018979628193763531e+00,3.385143431557891880e+00,1.260246050518811112e+00,9.571297322697954746e-01,1.594684867836480835e-01
1.500000000000000000e+00,7.422182465914425320e-01,5.856433592549349365e-01,1.176877330736738614e+00,1.017975007377870611e+00,3.376918270191186622e+00,1.261597380339721575e+00,9.575169614091673109e-01,1.585885429510940081e-01
1.525000000000000133e+00,7.435910756819743561e-01,5.855111910779116080e-01,1.178955653139086568e+00,1.016972095096284834e+00,3.368918446859317406e+00,1.262941237830060626e+00,9.579036914766447808e-01,1.577226555047594736e-01
1.550000000000000044e+00,7.449228457851604368e-01,5.853827867074832270e-01,1.180971328654444541e+00,1.015972855386738205e+00,3.361146930968348379e+00,1.264277111669720899e+00,9.582898242622203133e-01,1.568714953685538815e-01
1.575000000000000178e+00,7.462130182780882803e-01,5.852584007705077251e-01,1.182923724349665084e+00,1.014981155426358139e+00,3.353606517921247310e+00,1.265604758793152707e+00,9.586752241978497846e-01,1.560357243612646438e-01
1.600000000000000089e+00,7.474610706182807096e-01,5.851381799280107598e-01,1.184812152635813298e+00,1.013997485503260965e+00,3.346299832886892034e+00,1.266923861631441550e+00,9.590598282329945157e-01,1.552159942767077361e-01
1.625000000000000000e+00,7.486664965571799835e-01,5.850221096537869814e-01,1.186635831040637967e+00,1.013018096921952216e+00,3.339229334583354358e+00,1.268233660129080231e+00,9.594436600467378673e-01,1.544129459488138567e-01
1.650000000000000133e+00,7.498288063414065840e-01,5.849102333423135125e-01,1.188394045884497041e+00,1.012037879881876767e+00,3.332397319066316754e+00,1.269533467155911977e+00,9.598267681706011967e-01,1.536272083043691006e-01
1.675000000000000044e+00,7.509475269017864552e-01,5.848028342897206855e-01,1.190086289400301700e+00,1.011064257924133791e+00,3.325805923513994955e+00,1.270822747979831080e+00,9.602089482647846452e-01,1.528593974064145211e-01
1.700000000000000178e+00,7.520222020301517984e-01,5.847002860564821658e-01,1.191712148662582349e+00,1.010101981378545233e+00,3.319457130000352585e+00,1.272101087204011716e+00,9.605900546834473808e-01,1.521101154916909837e-01
1.725000000000000089e+00,7.530523925439476240e-01,5.846028047823440543e-01,1.193271119669101266e+00,1.009156412472334452e+00,3.313352769248997021e+00,1.273368103388040629e+00,9.609699337758630389e-01,1.513799500057360081e-01
1.750000000000000000e+00,7.540376764386990116e-01,5.845103477905284617e-01,1.194762530227215347e+00,1.008220598208023455e+00,3.307494524360539145e+00,1.274623419259454993e+00,9.613486742353177794e-01,1.506694726395425843e-01
1.775000000000000133e+00,7.549776490284167973e-01,5.844229187459101249e-01,1.196185769346962635e+00,1.007288959465573397e+00,3.301883934506754770e+00,1.275866972549267286e+00,9.617263334722780943e-01,1.499792383720260358e-01
1.800000000000000044e+00,7.558719230740353900e-01,5.843407484465784618e-01,1.197540424084312605e+00,1.006369811627138011e+00,3.296522398585243430e+00,1.277098251760718561e+00,9.621027016810872468e-01,1.493097845227255860e-01
1.825000000000000178e+00,7.567201289000066167e-01,5.842640490378372409e-01,1.198826094677516219e+00,1.005462893712626427e+00,3.291411178828888673e+00,1.278316970587938028e+00,9.624777364485875841e-01,1.486616298194230190e-01
1.850000000000000089e+00,7.575219144991836018e-01,5.841929231285043489e-01,1.200042325742744165e+00,1.004569878831968799e+00,3.286551404364677076e+00,1.279522913842893850e+00,9.628513594493344208e-01,1.480352734855813757e-01
1.875000000000000000e+00,7.582769456261572172e-01,5.841274279726617058e-01,1.201188654539741663e+00,1.003687655766929199e+00,3.281944074717026538e+00,1.280715902379309101e+00,9.632235817642779141e-01,1.474311943526456781e-01
1.900000000000000133e+00,7.589849058792218495e-01,5.840675985636338829e-01,1.202264628385297796e+00,1.002817097712783045e+00,3.277590063251082597e+00,1.281895812078359009e+00,9.635943397993006476e-01,1.468498500023870390e-01
1.925000000000000044e+00,7.596454967711655515e-01,5.840135426650412409e-01,1.203269876860543652e+00,1.001954168741466145e+00,3.273490120551882931e+00,1.283062722501145059e+00,9.639636592094916745e-01,1.462916759445652137e-01
1.950000000000000178e+00,7.602584377890985179e-01,5.839655221372999083e-01,1.204204173874659611e+00,1.001107507424756182e+00,3.269644877735663258e+00,1.284216191195702850e+00,9.643313367678205683e-01,1.457570848351490422e-01
1.975000000000000089e+00,7.608234664435493677e-01,5.839236931621543114e-01,1.205067240404319673e+00,1.000279691710324048e+00,3.266054849689940198e+00,1.285355889298964716e+00,9.646972826747080010e-01,1.452464657404348158e-01
2.000000000000000000e+00,7.613403383070747044e-01,5.838879955512896736e-01,1.205858659987263160e+00,9.994641464511255791e-01,3.262720438239370857e+00,1.286481707402594266e+00,9.650615689690805743e-01,1.447601834522425079e-01
2.024999999999999911e+00,7.618088270426429665e-01,5.838584307003540363e-01,1.206578089896429784e+00,9.986602179255659184e-01,3.259641935234730781e+00,1.287593344332647938e+00,9.654241605812164950e-01,1.442985778591878709e-01
2.050000000000000266e+00,7.622287244220621316e-01,5.838351490648372444e-01,1.207225327929606351e+00,9.978706034625641763e-01,3.256819525562610451e+00,1.288690455016344050e+00,9.657849646828088330e-01,1.438619633790022834e-01
2.075000000000000178e+00,7.625998403347432619e-01,5.838182800128322025e-01,1.207800182928014943e+00,9.970988133902100037e-01,3.254253290073859439e+00,1.289772873910626005e+00,9.661438766446508453e-01,1.434506284564514844e-01
2.100000000000000089e+00,7.629220027870905474e-01,5.838078156933077523e-01,1.208302386087005242e+00,9.963418052344332754e-01,3.251943208428941468e+00,1.290840467539408065e+00,9.665009040902420301e-01,1.430648351311570310e-01
2.125000000000000000e+00,7.631950578928311524e-01,5.838038043754905093e-01,1.208731738255500510e+00,9.955974213366601822e-01,3.249889161858757092e+00,1.291893107824402698e+00,9.668560377679874529e-01,1.427048186792917450e-01
2.149999999999999911e+00,7.634188698545995022e-01,5.838064706693166794e-01,1.209088201689156428e+00,9.948736066523715671e-01,3.248090935839686111e+00,1.292930666143338403e+00,9.672091012137412624e-01,1.423707873326064965e-01
2.175000000000000266e+00,7.635933209370983077e-01,5.838159174717079125e-01,1.209371672538687825e+00,9.941727996636402498e-01,3.246548222681822971e+00,1.293953018204327066e+00,9.675600127955986673e-01,1.420629220778538426e-01
2.200000000000000178e+00,7.637183114321757227e-01,5.838320012044055929e-01,1.209581885362393638e+00,9.934884904400305139e-01,3.245260624029689289e+00,1.294960049706099792e+00,9.679088360330008189e-01,1.417813765390855130e-01
2.225000000000000089e+00,7.637937596161468168e-01,5.838546229500449769e-01,1.209718635263437481e+00,9.928171438221966572e-01,3.244227653274776024e+00,1.295951658506887094e+00,9.682555825485896772e-01,1.415262769447560021e-01
2.250000000000000000e+00,7.638196016997109705e-01,5.838838535770329852e-01,1.209781873430872068e+00,9.921626142719404129e-01,3.243448737879600863e+00,1.296927745349883532e+00,9.686001453701353903e-01,1.412977221809482431e-01
2.274999999999999911e+00,7.637957917708030342e-01,5.839197605593713369e-01,1.209771574813063522e+00,9.915260128916308924e-01,3.242923221613017049e+00,1.297888192683144926e+00,9.689424626243162697e-01,1.410957839314354034e-01
2.300000000000000266e+00,7.637223017307320783e-01,5.839622790127843022e-01,1.209687639500419021e+00,9.909068383867881691e-01,3.242650366696778974e+00,1.298832885918047575e+00,9.692824977718149659e-01,1.409205069046368941e-01
2.325000000000000178e+00,7.635991212239531256e-01,5.840112466236125899e-01,1.209529919331723713e+00,9.902999524134209475e-01,3.242629355863422269e+00,1.299761684609907153e+00,9.696202841552504781e-01,1.407719091468138117e-01
2.350000000000000089e+00,7.634262575618228075e-01,5.840665580056856321e-01,1.209298335720188078e+00,9.897035449843444299e-01,3.242859294325706188e+00,1.300674403644939137e+00,9.699558014443293574e-01,1.406499824402422938e-01
2.375000000000000000e+00,7.632037356406874418e-01,5.841282993546671465e-01,1.208992982308168873e+00,9.891192399027859405e-01,3.243339211657980670e+00,1.301570907331611515e+00,9.702889768846670870e-01,1.405546927844351091e-01
2.400000000000000355e+00,7.629315978546444832e-01,5.841966673463290238e-01,1.208614062771775632e+00,9.885550544520537164e-01,3.244068063589884865e+00,1.302451123550580458e+00,9.706196446677134437e-01,1.404859809578588581e-01
2.425000000000000266e+00,7.626099040033256227e-01,5.842717225214768551e-01,1.208161702410745164e+00,9.880120491991243314e-01,3.245044733712992624e+00,1.303315445630512492e+00,9.709477450543851917e-01,1.404437631569185052e-01
2.450000000000000178e+00,7.622387311950352684e-01,5.843533876284667805e-01,1.207635946862483323e+00,9.874871118308907736e-01,3.246268035100960070e+00,1.304164179212948582e+00,9.712732786081972325e-01,1.404279317084569101e-01
2.475000000000000089e+00,7.618181737455752556e-01,5.844416390203228673e-01,1.207036908018571886e+00,9.869819161303957644e-01,3.247736711843916879e+00,1.304996627387215780e+00,9.715961755692377189e-01,1.404383558514759045e-01
2.500000000000000000e+00,7.613483430730850765e-01,5.845365182370823032e-01,1.206364772623316872e+00,9.864989917151313348e-01,3.249449440497857999e+00,1.305812584520242847e+00,9.719163548939488972e-01,1.404748825832655978e-01
2.525000000000000355e+00,7.608293675892120467e-01,5.846380631777990944e-01,1.205619749589270873e+00,9.860402832759727065e-01,3.251404831449801414e+00,1.306611875003816037e+00,9.722337448947325766e-01,1.405373375646916112e-01
2.550000000000000266e+00,7.602613925869213807e-01,5.847462424369045397e-01,1.204802019917853073e+00,9.856076621070039012e-01,3.253601430199613453e+00,1.307394420396116974e+00,9.725482757063123040e-01,1.406255260790347239e-01
2.575000000000000178e+00,7.596445801252468266e-01,5.848609159507847099e-01,1.203911706822256011e+00,9.851981670726408513e-01,3.256037718559312566e+00,1.308160178864379297e+00,9.728599437559255492e-01,1.407392340384540641e-01
2.600000000000000089e+00,7.589791089112706279e-01,5.849819304282479759e-01,1.202948948339344959e+00,9.848098002944414286e-01,3.258712115770831197e+00,1.308909127165441610e+00,9.731687302429291586e-01,1.408782290318496000e-01
2.625000000000000000e+00,7.582651741796105904e-01,5.851092073002268634e-01,1.201913963982622846e+00,9.844427354848668266e-01,3.261622979543072454e+00,1.309641256329860726e+00,9.734745858776996386e-01,1.410422614077710968e-01
2.650000000000000355e+00,7.575029875696823733e-01,5.852426799922023637e-01,1.200807006871503990e+00,9.840984283280242995e-01,3.264768607009259860e+00,1.310356569167671514e+00,9.737774442020962207e-01,1.412310653858745990e-01
2.675000000000000266e+00,7.566927770009902465e-01,5.853822962478776315e-01,1.199628365256328433e+00,9.837749400151850621e-01,3.268147235605468381e+00,1.311055079136554946e+00,9.740772831372823681e-01,1.414443601903815906e-01
2.700000000000000178e+00,7.558347865466839011e-01,5.855280710687231771e-01,1.198378402355769534e+00,9.834771809078615146e-01,3.271757043871315496e+00,1.311737014035069482e+00,9.743739911927129516e-01,1.416818511989715035e-01
2.725000000000000089e+00,7.549292763056141276e-01,5.856799727827337598e-01,1.197057469931944951e+00,9.832053974794981999e-01,3.275596152173702258e+00,1.312402500374269865e+00,9.746675183150608213e-01,1.419432311006773861e-01
2.750000000000000000e+00,7.539765222730956395e-01,5.858378511074306960e-01,1.195665854041719101e+00,9.829590880880809678e-01,3.279662623354581363e+00,1.313051211050722866e+00,9.749578233856956988e-01,1.422281810564245963e-01
2.775000000000000355e+00,7.529768162105723306e-01,5.860015469499898488e-01,1.194203858109614158e+00,9.827349561297700209e-01,3.283954463303639493e+00,1.313683081008232945e+00,9.752448989949547009e-01,1.425363718560344051e-01
2.800000000000000266e+00,7.519304655143734806e-01,5.861709833241058876e-01,1.192671871259699312e+00,9.825355565347142495e-01,3.288469621456840741e+00,1.314298030925875604e+00,9.755286636725359894e-01,1.428674650658509071e-01
2.825000000000000178e+00,7.508377930837207836e-01,5.863461415731996418e-01,1.191070349930586136e+00,9.823612613123025028e-01,3.293205991221727302e+00,1.314896170389579844e+00,9.758090631954353666e-01,1.432211141612340644e-01
2.850000000000000089e+00,7.496991371881392974e-01,5.865270249371504763e-01,1.189399790075903240e+00,9.822159578252692702e-01,3.298161410330367360e+00,1.315477302303275753e+00,9.760860008953199385e-01,1.435969656386271720e-01
2.875000000000000000e+00,7.485148513344068721e-01,5.867135707683504009e-01,1.187660661205100610e+00,9.821008989723873928e-01,3.303333661120878340e+00,1.316041379090208130e+00,9.763594127216724816e-01,1.439946601022442374e-01
2.900000000000000355e+00,7.472853041331556367e-01,5.869055905560004449e-01,1.185853361735160538e+00,9.820138346657848460e-01,3.308720470748378162e+00,1.316588367438800811e+00,9.766292755283376703e-01,1.444138333206644864e-01
2.925000000000000266e+00,7.460108791652306781e-01,5.871028778455571473e-01,1.183978300107707549e+00,9.819518347661702062e-01,3.314319511326305978e+00,1.317118218694096399e+00,9.768955720987999580e-01,1.448541172491544793e-01
2.950000000000000178e+00,7.446919748478844081e-01,5.873053281614233345e-01,1.182035984144158558e+00,9.819155549366110902e-01,3.320128399998972135e+00,1.317630868725233162e+00,9.771582420143938297e-01,1.453151410138439625e-01
2.975000000000000089e+00,7.433290043008793369e-01,5.875128891735270642e-01,1.180026983301617260e+00,9.819077487243851321e-01,3.326144698946245981e+00,1.318126247302551235e+00,9.774172008138573009e-01,1.457965318543315569e-01
3.000000000000000000e+00,7.419223952125418853e-01,5.877254230434442173e-01,1.177951826036449212e+00,9.819278187373322586e-01,3.332365915321349625e+00,1.318604291998526135e+00,9.776724021261459230e-01,1.462979160216996144e-01
3.025000000000000355e+00,7.404725897058075379e-01,5.879427001297485855e-01,1.175810995541528570e+00,9.819728268476846100e-01,3.338789501122628067e+00,1.319064957766386437e+00,9.779238243510863793e-01,1.468189196293038790e-01
3.050000000000000266e+00,7.389800442042691042e-01,5.881645552604353178e-01,1.173605045744297026e+00,9.820403749006106908e-01,3.345412853000322428e+00,1.319508221734184250e+00,9.781714377741065336e-01,1.473591694541630526e-01
3.075000000000000178e+00,7.374452292982294210e-01,5.883909428293792043e-01,1.171334641479584882e+00,9.821346425102251976e-01,3.352233311999355259e+00,1.319934088384198789e+00,9.784151397883490420e-01,1.479182936871056286e-01
3.100000000000000089e+00,7.358686296107433966e-01,5.886218304088327580e-01,1.169000479160193340e+00,9.822559122879990223e-01,3.359248163239143992e+00,1.320342598489058217e+00,9.786548706471478454e-01,1.484959226302365320e-01
3.125000000000000000e+00,7.342507436636166451e-01,5.888571653486019963e-01,1.166603261936591585e+00,9.824067018146742658e-01,3.366454635531587414e+00,1.320733832896039850e+00,9.788905463635646509e-01,1.490916893406505905e-01
3.150000000000000355e+00,7.325920837433115285e-01,5.890967931585850970e-01,1.164143640010725678e+00,9.825872299933506859e-01,3.373849900938403756e+00,1.321107884299968172e+00,9.791221073066372904e-01,1.497052302196945628e-01
3.175000000000000266e+00,7.308931757667030960e-01,5.893404802827933997e-01,1.161622227810346075e+00,9.827917121536170475e-01,3.381431074269054982e+00,1.321464839274520964e+00,9.793495550807621575e-01,1.503361855473361042e-01
3.200000000000000178e+00,7.291545591465992127e-01,5.895880833991479220e-01,1.159039728063720354e+00,9.830209398310816304e-01,3.389195212520618838e+00,1.321806456090118154e+00,9.795728206959599671e-01,1.509841999615507135e-01
3.225000000000000089e+00,7.273767866569426088e-01,5.898395094734436572e-01,1.156396901972428726e+00,9.832757461705914359e-01,3.397139314261067078e+00,1.322131448170434265e+00,9.797918342964292426e-01,1.516489228829379643e-01
3.250000000000000000e+00,7.255604242975812745e-01,5.900946027426623441e-01,1.153694486589556201e+00,9.835573824400934972e-01,3.405260318957469501e+00,1.322439059704658693e+00,9.800065213948145892e-01,1.523300088849744993e-01
3.275000000000000355e+00,7.237060511584963995e-01,5.903532292718334240e-01,1.150933256324927489e+00,9.838620338911707730e-01,3.413555106250887761e+00,1.322729250775385834e+00,9.802168573060248136e-01,1.530271180105952644e-01
3.300000000000000266e+00,7.218142592833487470e-01,5.906153731933403428e-01,1.148114092196152347e+00,9.841958558619434694e-01,3.422020495179723731e+00,1.323002009842476845e+00,9.804227173424743258e-01,1.537399160360140848e-01
3.325000000000000178e+00,7.198856535322075700e-01,5.908809332610831522e-01,1.145237834272630817e+00,9.845591755193510153e-01,3.430653243353567916e+00,1.323257343068058312e+00,9.806240349433361647e-01,1.544680746828190898e-01
3.350000000000000089e+00,7.179208514433056409e-01,5.911497370829024156e-01,1.142305292186498900e+00,9.849469168563602661e-01,3.439450046079710610e+00,1.323495282339855361e+00,9.808207945887037482e-01,1.552112717796209074e-01
3.375000000000000000e+00,7.159204830936543029e-01,5.914216864500223547e-01,1.139317349982516658e+00,9.853646928773798219e-01,3.448407535444650840e+00,1.323715903219652157e+00,9.810128764375078969e-01,1.559691913746526493e-01
3.400000000000000355e+00,7.138851909583452393e-01,5.916966977533484329e-01,1.136274922652422248e+00,9.858081106410343519e-01,3.457522279353224093e+00,1.323919260364654127e+00,9.812002559551610270e-01,1.567415238008273426e-01
3.425000000000000266e+00,7.118156297683586597e-01,5.919746253576775308e-01,1.133178901359989776e+00,9.862832506799535937e-01,3.466790780528081761e+00,1.324105413946927268e+00,9.813828085961721071e-01,1.575279656948811169e-01
3.450000000000000178e+00,7.097124663666807276e-01,5.922552751504606139e-01,1.130030163380889796e+00,9.867800389881542511e-01,3.476209475472608723e+00,1.324274552287563189e+00,9.815605600375445494e-01,1.583282199723191064e-01
3.475000000000000089e+00,7.075763795625363839e-01,5.925385777546305910e-01,1.126829695027224965e+00,9.873059300966677831e-01,3.485774733400553771e+00,1.324426984647582906e+00,9.817333714407548984e-01,1.591419957599932433e-01
3.500000000000000000e+00,7.054080599835291787e-01,5.928244712613099932e-01,1.123578507747633015e+00,9.878595347080666444e-01,3.495482855135925604e+00,1.324562797845366902e+00,9.819011856843496977e-01,1.599690082880889930e-01
3.525000000000000355e+00,7.032082099254776120e-01,5.931128293346620284e-01,1.120277586952064475e+00,9.884405870975568886e-01,3.505330071987033946e+00,1.324681874106915735e+00,9.820639341992599691e-01,1.608089787434882900e-01
3.550000000000000266e+00,7.009775431997317119e-01,5.934035346494495045e-01,1.116927944221083990e+00,9.890502182886916627e-01,3.515312544598867994e+00,1.324784562902028506e+00,9.822215350182423865e-01,1.616616340863946399e-01
3.575000000000000178e+00,6.987167849777508044e-01,5.936964744737320832e-01,1.113530613820530979e+00,9.896861307383976181e-01,3.525426361788277063e+00,1.324870747683478678e+00,9.823739358389430576e-01,1.625267068321577524e-01
3.600000000000000089e+00,6.964266716327150997e-01,5.939915596201159609e-01,1.110086665760769531e+00,9.903521468535896322e-01,3.535667539366803780e+00,1.324940342902286572e+00,9.825210292912502918e-01,1.634039348003027692e-01
3.625000000000000000e+00,6.941079505779502723e-01,5.942885472522766444e-01,1.106597082470373250e+00,9.910453602130261386e-01,3.546032018956440268e+00,1.324993406981511690e+00,9.826627665450730076e-01,1.642930608326519104e-01
3.650000000000000355e+00,6.917613801019331099e-01,5.945871537279663332e-01,1.103062837993055822e+00,9.917575562185273474e-01,3.556515666803816700e+00,1.325029658513071196e+00,9.827991427024725946e-01,1.651938324825457383e-01
3.675000000000000266e+00,6.893877291996539647e-01,5.948873039253825823e-01,1.099485070476509341e+00,9.924947704725006759e-01,3.567114272598852054e+00,1.325048943552961100e+00,9.829300282205994943e-01,1.661060016770780912e-01
3.700000000000000178e+00,6.869877774001036386e-01,5.951889307943034613e-01,1.095864942023549116e+00,9.932569030687607992e-01,3.577823548304274404e+00,1.325051208943021974e+00,9.830553463183615559e-01,1.670293243542619321e-01
3.725000000000000089e+00,6.845623145896637674e-01,5.954918979498826648e-01,1.092203585004289934e+00,9.940421944484602035e-01,3.588639127002802631e+00,1.325036469534607741e+00,9.831750333311695123e-01,1.679635600770002790e-01
