time,intensity_rate,structure_rate,coupled_rate,heterogeneity,localization,roughness,sign_mixing,temporal_deformation
4.674999999999999822e+00,5.063322459485647187e+00,3.017355911790257222e-02,5.216088779569698630e+00,2.751726221490815112e-15,2.220446049250313081e-16,4.475061564812108461e-14,0.000000000000000000e+00,1.776735461843516883e-01
4.700000000000000178e+00,5.018324534078887567e+00,3.041998590868511682e-02,5.170973197005014121e+00,3.367290102375007668e-15,2.220446049250313081e-16,5.235234004732059194e-14,0.000000000000000000e+00,1.793848766358001057e-01
4.725000000000000533e+00,4.973303524149280008e+00,3.066267513188195709e-02,5.125793029730373540e+00,3.068486770630017136e-15,2.220446049250313081e-16,5.155165507080156994e-14,0.000000000000000000e+00,1.810751189591595367e-01
4.750000000000000000e+00,4.928272524307003799e+00,3.090157604316417367e-02,5.080562013385270248e+00,2.753530666643380947e-15,2.220446049250313081e-16,4.640441448336223582e-14,0.000000000000000000e+00,1.827437153597812891e-01
4.775000000000000355e+00,4.883244507627166442e+00,3.113663657803449059e-02,5.035293773854526478e+00,2.656893480813234570e-15,2.220446049250313081e-16,4.434566479829115646e-14,0.000000000000000000e+00,1.843900964977549517e-01
4.800000000000000711e+00,4.838232320173936785e+00,3.136780332856892173e-02,4.990001821168145391e+00,2.907881867857567268e-15,0.000000000000000000e+00,4.741668433259336170e-14,0.000000000000000000e+00,1.860136813738089423e-01
4.825000000000000178e+00,4.793248675666948344e+00,3.159502152005762982e-02,4.944699543539536890e+00,2.647610756533874462e-15,-1.110223024625156540e-16,4.338408559130463561e-14,0.000000000000000000e+00,1.876138772223956974e-01
4.850000000000000533e+00,4.748306150293355898e+00,3.181823498755066010e-02,4.899400201545997646e+00,2.627190351199800575e-15,2.220446049250313081e-16,4.387469392898981538e-14,0.000000000000000000e+00,1.891900794124905250e-01
4.875000000000000000e+00,4.703417177668857363e+00,3.203738615232456372e-02,4.854116922455228078e+00,2.751716918954518930e-15,-1.110223024625156540e-16,4.592615879299915944e-14,0.000000000000000000e+00,1.907416713567330335e-01
4.900000000000000355e+00,4.658594043950741614e+00,3.225241599829999084e-02,4.808862694701539375e+00,2.625103131279609132e-15,-2.220446049250313081e-16,4.365159571060807957e-14,0.000000000000000000e+00,1.922680244295969787e-01
4.925000000000000711e+00,4.613848883106018484e+00,3.246326404842974495e-02,4.763650362515267744e+00,2.919953706654805522e-15,2.220446049250313081e-16,4.849778802539020994e-14,0.000000000000000000e+00,1.937684978952632087e-01
